utt_id,word_id,phone_id,phone,human_score,n_frames_c8,competitor_wins,speaker,any_accent,any_incorrect,any_insertion,extreme_speaker,pred,residual,abs_err,T1_alignment,T2_confusion,T3_accent,T4_context,T5_speaker,primary_type
000030049,2,0,N,2.0,137,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030049,2,1,AY,2.0,137,False,3,False,False,False,False,1.9819704753980374,-0.01802952460196261,0.01802952460196261,False,False,False,False,False,other
000030049,2,2,N,2.0,137,False,3,False,False,False,False,1.9842044327860882,-0.015795567213911843,0.015795567213911843,False,False,False,False,False,other
000030049,3,0,W,2.0,137,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030049,3,1,AH,2.0,137,False,3,False,False,False,False,1.9614839586967048,-0.03851604130329522,0.03851604130329522,False,False,False,False,False,other
000030049,3,2,N,2.0,137,False,3,False,False,False,False,1.922250847893502,-0.07774915210649791,0.07774915210649791,False,False,False,False,False,other
000030051,0,0,W,2.0,160,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030051,0,1,AH,2.0,160,False,3,False,False,False,False,1.744258658087904,-0.25574134191209597,0.25574134191209597,False,False,False,False,False,other
000030051,0,2,N,2.0,160,True,3,False,False,False,False,1.9686648514925185,-0.031335148507481536,0.031335148507481536,False,False,False,False,False,other
000030051,1,0,Z,2.0,160,True,3,False,False,False,False,1.9936989210379508,-0.006301078962049234,0.006301078962049234,False,False,False,False,False,other
000030051,1,1,IH,0.6000000000000001,160,True,3,True,True,False,False,1.433529093540256,0.833529093540256,0.833529093540256,True,True,True,False,False,T2_confusion
000030051,1,2,AH,0.6000000000000001,160,True,3,True,True,False,False,1.1014813314982417,0.5014813314982416,0.5014813314982416,False,True,True,False,False,T2_confusion
000030051,1,3,OW,2.0,160,True,3,False,False,False,False,1.7610785438016827,-0.23892145619831728,0.23892145619831728,False,False,False,False,False,other
000030051,2,0,W,2.0,160,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030051,2,1,AH,2.0,160,False,3,False,False,False,False,1.697354178086589,-0.30264582191341094,0.30264582191341094,False,False,False,False,False,other
000030051,2,2,N,2.0,160,False,3,False,False,False,False,1.9350521429150902,-0.0649478570849098,0.0649478570849098,False,False,False,False,False,other
000030051,3,0,Z,2.0,160,False,3,False,False,False,False,1.9990190832570165,-0.0009809167429835064,0.0009809167429835064,False,False,False,False,False,other
000030051,3,1,IH,0.6000000000000001,160,True,3,True,True,False,False,1.5412967439780212,0.9412967439780211,0.9412967439780211,True,True,True,False,False,T2_confusion
000030051,3,2,AH,0.6000000000000001,160,False,3,True,True,False,False,1.142662080117816,0.5426620801178159,0.5426620801178159,False,True,True,False,False,T2_confusion
000030051,3,3,OW,2.0,160,True,3,False,False,False,False,1.729442477372956,-0.270557522627044,0.270557522627044,False,False,False,False,False,other
000030054,0,0,T,2.0,141,False,3,False,False,False,False,1.998918581615418,-0.001081418384581978,0.001081418384581978,False,False,False,False,False,other
000030054,0,1,UW,2.0,141,True,3,False,False,False,False,1.9805606170386794,-0.01943938296132064,0.01943938296132064,False,False,False,False,False,other
000030054,1,0,F,2.0,141,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030054,1,1,AY,2.0,141,True,3,False,False,False,False,1.8132833072681154,-0.18671669273188463,0.18671669273188463,False,False,False,False,False,other
000030054,1,2,V,1.4,141,True,3,True,False,False,False,1.57439080749935,0.1743908074993501,0.1743908074993501,False,False,True,False,False,T3_accent
000030054,2,0,N,2.0,141,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030054,2,1,AY,2.0,141,False,3,False,False,False,False,1.982280353295598,-0.01771964670440207,0.01771964670440207,False,False,False,False,False,other
000030054,2,2,N,2.0,141,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030054,3,0,N,2.0,141,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030054,3,1,AY,2.0,141,False,3,False,False,False,False,1.9828272193892813,-0.017172780610718696,0.017172780610718696,False,False,False,False,False,other
000030054,3,2,N,2.0,141,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030059,0,0,T,1.8,179,False,3,True,False,False,False,1.9990082381819407,0.1990082381819407,0.1990082381819407,False,False,True,False,False,T3_accent
000030059,0,1,AH,2.0,179,False,3,False,False,False,False,1.7259165132195542,-0.2740834867804458,0.2740834867804458,False,False,False,False,False,other
000030059,0,2,M,2.0,179,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030059,0,3,EY,1.0,179,True,3,True,False,False,False,1.5204287784367838,0.5204287784367838,0.5204287784367838,False,True,True,False,False,T2_confusion
000030059,0,4,T,2.0,179,True,3,False,False,False,False,1.4875587977580298,-0.5124412022419702,0.5124412022419702,False,False,False,False,False,other
000030059,0,5,OW,2.0,179,False,3,False,False,False,False,1.8448614635938452,-0.15513853640615483,0.15513853640615483,False,False,False,False,False,other
000030059,1,0,S,2.0,179,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030059,1,1,P,2.0,179,True,3,False,False,False,False,1.9477753872331816,-0.052224612766818446,0.052224612766818446,False,False,False,False,False,other
000030059,1,2,R,2.0,179,False,3,False,False,False,False,1.9995274462403094,-0.0004725537596905749,0.0004725537596905749,False,False,False,False,False,other
000030059,1,3,IH,2.0,179,True,3,False,False,False,False,1.9808758006052816,-0.019124199394718433,0.019124199394718433,False,False,False,False,False,other
000030059,1,4,NG,2.0,179,True,3,False,False,False,False,1.978596415984784,-0.021403584015216026,0.021403584015216026,False,False,False,False,False,other
000030059,2,0,F,2.0,179,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030059,2,1,OW,2.0,179,False,3,False,False,False,False,1.8575285474187735,-0.1424714525812265,0.1424714525812265,False,False,False,False,False,other
000030059,2,2,T,1.8,179,False,3,True,False,False,False,1.9990215493972967,0.19902154939729666,0.19902154939729666,False,False,True,False,False,T3_accent
000030059,2,3,OW,2.0,179,False,3,False,False,False,False,1.8557742845980427,-0.14422571540195728,0.14422571540195728,False,False,False,False,False,other
000030067,0,0,L,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030067,0,1,EY,1.2000000000000002,181,True,3,False,True,False,False,1.8484737040463282,0.648473704046328,0.648473704046328,False,False,True,False,False,T3_accent
000030067,0,2,L,2.0,181,True,3,False,False,False,False,1.7309387095364523,-0.26906129046354765,0.26906129046354765,False,False,False,False,False,other
000030067,0,3,AA,2.0,181,True,3,False,False,False,False,1.4169295322081725,-0.5830704677918275,0.5830704677918275,False,False,False,False,False,other
000030067,1,0,IH,2.0,181,False,3,False,False,False,False,1.969102721089539,-0.0308972789104609,0.0308972789104609,False,False,False,False,False,other
000030067,1,1,Z,2.0,181,True,3,False,False,False,False,1.9871780390026275,-0.012821960997372539,0.012821960997372539,False,False,False,False,False,other
000030067,2,0,G,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030067,2,1,UH,2.0,181,True,3,False,False,False,False,1.7290955749064725,-0.2709044250935275,0.2709044250935275,False,False,False,False,False,other
000030067,2,2,D,2.0,181,False,3,False,False,False,False,1.9912981638676772,-0.008701836132322782,0.008701836132322782,False,False,False,False,False,other
000030067,3,0,AE,2.0,181,True,3,False,False,False,False,1.9101161908775681,-0.08988380912243188,0.08988380912243188,False,False,False,False,False,other
000030067,3,1,T,1.8,181,True,3,True,False,False,False,1.5494297416508584,-0.2505702583491416,0.2505702583491416,False,False,True,False,False,T3_accent
000030067,4,0,S,2.0,181,False,3,False,False,False,False,1.402436911750809,-0.5975630882491909,0.5975630882491909,False,False,False,False,False,other
000030067,4,1,W,2.0,181,True,3,False,False,False,False,1.434694133807462,-0.5653058661925381,0.5653058661925381,False,False,False,False,False,other
000030067,4,2,IH,2.0,181,True,3,False,False,False,False,1.742267160907964,-0.2577328390920359,0.2577328390920359,False,False,False,False,False,other
000030067,4,3,M,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030067,4,4,IH,2.0,181,False,3,False,False,False,False,1.7546815645815768,-0.24531843541842324,0.24531843541842324,False,False,False,False,False,other
000030067,4,5,NG,2.0,181,True,3,False,False,False,False,1.717867771096066,-0.2821322289039341,0.2821322289039341,False,False,False,False,False,other
000030069,0,0,AE,2.0,147,True,3,False,False,False,False,1.906517379997984,-0.09348262000201601,0.09348262000201601,False,False,False,False,False,other
000030069,0,1,L,2.0,147,True,3,False,False,False,False,1.8152739992040299,-0.18472600079597012,0.18472600079597012,False,False,False,False,False,other
000030069,0,2,IH,2.0,147,True,3,False,False,False,False,1.83030714761118,-0.16969285238881993,0.16969285238881993,False,False,False,False,False,other
000030069,0,3,S,2.0,147,False,3,False,False,False,False,1.9934078242017281,-0.006592175798271871,0.006592175798271871,False,False,False,False,False,other
000030069,1,0,G,2.0,147,True,3,False,False,False,False,1.9966250207647582,-0.0033749792352417707,0.0033749792352417707,False,False,False,False,False,other
000030069,1,1,IH,1.6,147,False,3,False,True,False,False,1.964770369660687,0.364770369660687,0.364770369660687,False,False,False,False,False,other
000030069,1,2,V,2.0,147,False,3,False,False,True,False,1.980147276108754,-0.019852723891246038,0.019852723891246038,False,False,False,False,False,other
000030069,2,0,AH,2.0,147,False,3,False,False,False,False,1.7515584616851603,-0.24844153831483973,0.24844153831483973,False,False,False,False,False,other
000030069,2,1,P,2.0,147,True,3,False,False,False,False,1.8952110245632363,-0.10478897543676369,0.10478897543676369,False,False,False,False,False,other
000030069,3,0,B,2.0,147,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030069,3,1,AA,2.0,147,True,3,False,False,False,False,1.6247930634291112,-0.37520693657088877,0.37520693657088877,False,False,False,False,False,other
000030069,3,2,K,2.0,147,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030069,3,3,S,2.0,147,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030069,3,4,IH,2.0,147,True,3,False,False,False,False,1.879505648668023,-0.12049435133197695,0.12049435133197695,False,False,False,False,False,other
000030069,3,5,NG,2.0,147,True,3,False,False,False,False,1.9568096045084062,-0.04319039549159376,0.04319039549159376,False,False,False,False,False,other
000030079,0,0,L,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030079,0,1,EY,1.8,181,True,3,True,False,False,False,1.6400863216798394,-0.15991367832016068,0.15991367832016068,False,False,True,False,False,T3_accent
000030079,0,2,L,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030079,0,3,AA,2.0,181,True,3,False,False,False,False,1.744459914426072,-0.25554008557392804,0.25554008557392804,False,False,False,False,False,other
000030079,1,0,W,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030079,1,1,AH,2.0,181,False,3,False,False,False,False,1.9384871769859628,-0.061512823014037155,0.061512823014037155,False,False,False,False,False,other
000030079,1,2,N,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030079,1,3,T,2.0,181,True,3,False,False,False,False,1.9316960401036642,-0.06830395989633575,0.06830395989633575,False,False,False,False,False,other
000030079,1,4,S,2.0,181,False,3,False,False,False,False,1.7461994160824046,-0.2538005839175954,0.2538005839175954,False,False,False,False,False,other
000030079,2,0,HH,2.0,181,False,3,False,False,False,False,1.9908280882904326,-0.009171911709567437,0.009171911709567437,False,False,False,False,False,other
000030079,2,1,AE,2.0,181,True,3,False,False,False,False,1.940118108982049,-0.05988189101795105,0.05988189101795105,False,False,False,False,False,other
000030079,2,2,V,2.0,181,True,3,False,False,False,False,1.9948477898603683,-0.005152210139631741,0.005152210139631741,False,False,False,False,False,other
000030079,3,0,S,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030079,3,1,AH,2.0,181,False,3,False,False,False,False,1.9681048598843836,-0.03189514011561645,0.03189514011561645,False,False,False,False,False,other
000030079,3,2,M,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030079,4,0,S,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030079,4,1,AE,2.0,181,True,3,False,False,False,False,1.936459250982115,-0.06354074901788498,0.06354074901788498,False,False,False,False,False,other
000030079,4,2,L,2.0,181,True,3,False,False,False,False,1.997716606914174,-0.0022833930858259244,0.0022833930858259244,False,False,False,False,False,other
000030079,4,3,AH,2.0,181,False,3,False,False,False,False,1.7977725722267672,-0.20222742777323277,0.20222742777323277,False,False,False,False,False,other
000030079,4,4,D,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030080,0,0,D,2.0,154,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030080,0,1,AH,2.0,154,False,3,False,False,False,False,1.9548908186992826,-0.045109181300717394,0.045109181300717394,False,False,False,False,False,other
000030080,0,2,Z,2.0,154,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030080,1,0,HH,2.0,154,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030080,1,1,IY,2.0,154,True,3,False,False,False,False,1.9833348608749268,-0.01666513912507317,0.01666513912507317,False,False,False,False,False,other
000030080,2,0,N,2.0,154,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030080,2,1,OW,2.0,154,False,3,False,False,False,False,1.8515126658387535,-0.1484873341612465,0.1484873341612465,False,False,False,False,False,other
000030080,3,0,DH,2.0,154,True,3,False,False,False,False,1.8556455785166228,-0.14435442148337718,0.14435442148337718,False,False,False,False,False,other
000030080,3,1,AH,2.0,154,False,3,False,False,False,False,1.6941071225767403,-0.30589287742325966,0.30589287742325966,False,False,False,False,False,other
000030080,4,0,B,2.0,154,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030080,4,1,IH,2.0,154,False,3,False,False,False,False,1.9967128485826762,-0.0032871514173238303,0.0032871514173238303,False,False,False,False,False,other
000030080,4,2,S,2.0,154,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030080,4,3,K,1.8,154,False,3,True,False,False,False,2.0,0.19999999999999996,0.19999999999999996,False,False,True,False,False,T3_accent
000030080,4,4,IH,2.0,154,False,3,False,False,False,False,1.9937521960708728,-0.00624780392912716,0.00624780392912716,False,False,False,False,False,other
000030080,4,5,T,2.0,154,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030097,0,0,HH,2.0,119,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030097,0,1,IH,1.6,119,False,3,True,False,False,False,1.9598833711134496,0.3598833711134495,0.3598833711134495,False,False,True,False,False,T3_accent
000030097,0,2,AH,1.6,119,True,3,True,False,False,False,1.3086405882460956,-0.29135941175390445,0.29135941175390445,False,False,True,False,False,T3_accent
000030097,1,0,IH,2.0,119,False,3,False,False,False,False,1.9992677733115398,-0.0007322266884601802,0.0007322266884601802,False,False,False,False,False,other
000030097,1,1,Z,1.8,119,True,3,True,False,False,False,1.9984196175714029,0.1984196175714028,0.1984196175714028,False,False,True,False,False,T3_accent
000030097,2,0,T,2.0,119,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030097,2,1,AY,1.8,119,True,3,True,False,False,False,1.5067393766879773,-0.29326062331202274,0.29326062331202274,False,False,True,False,False,T3_accent
000030097,2,2,M,2.0,119,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030097,2,3,Z,1.6,119,True,3,True,False,False,False,1.9475620311213566,0.34756203112135653,0.34756203112135653,False,False,True,False,False,T3_accent
000030097,3,0,K,2.0,119,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030097,3,1,L,2.0,119,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030097,3,2,AO,0.6000000000000001,119,True,3,True,True,False,False,1.647836229365702,1.047836229365702,1.047836229365702,True,True,True,False,False,T2_confusion
000030097,3,3,TH,2.0,119,True,3,False,False,False,False,1.4468455990554676,-0.5531544009445324,0.5531544009445324,False,False,False,False,False,other
000030101,0,0,L,2.0,150,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030101,0,1,UH,2.0,150,True,3,False,False,False,False,1.956713170657839,-0.043286829342161104,0.043286829342161104,False,False,False,False,False,other
000030101,0,2,K,2.0,150,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030101,1,0,AE,2.0,150,True,3,False,False,False,False,1.9473228300899532,-0.052677169910046784,0.052677169910046784,False,False,False,False,False,other
000030101,1,1,T,2.0,150,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030101,2,0,B,2.0,150,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030101,2,1,AA,2.0,150,True,3,False,False,False,False,1.359721512058528,-0.640278487941472,0.640278487941472,False,False,False,True,False,T4_context
000030101,2,2,B,2.0,150,True,3,False,False,False,False,1.9786388050931256,-0.02136119490687438,0.02136119490687438,False,False,False,False,False,other
000030101,2,3,Z,1.6,150,True,3,True,False,False,False,1.7847384181946124,0.18473841819461234,0.18473841819461234,False,False,True,False,False,T3_accent
000030101,3,0,T,2.0,150,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030101,3,1,IY,2.0,150,False,3,False,False,False,False,1.6836288144265144,-0.31637118557348565,0.31637118557348565,False,False,False,False,False,other
000030101,4,0,SH,2.0,150,False,3,False,False,False,False,1.988031498296899,-0.011968501703101042,0.011968501703101042,False,False,False,False,False,other
000030101,4,1,ER,2.0,150,False,3,False,False,False,False,1.8395710231393747,-0.1604289768606253,0.1604289768606253,False,False,False,False,False,other
000030101,4,2,T,2.0,150,False,3,False,False,False,False,1.9958346973664212,-0.004165302633578838,0.004165302633578838,False,False,False,False,False,other
000030116,0,0,S,2.0,172,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030116,0,1,OW,1.8,172,True,3,True,False,False,False,1.855937046002673,0.05593704600267291,0.05593704600267291,False,False,True,False,False,T3_accent
000030116,1,0,B,2.0,172,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030116,1,1,IH,2.0,172,False,3,False,False,False,False,1.9877710044676242,-0.012228995532375775,0.012228995532375775,False,False,False,False,False,other
000030116,1,2,L,2.0,172,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030116,1,3,IY,2.0,172,False,3,False,False,False,False,1.7902895550240792,-0.20971044497592084,0.20971044497592084,False,False,False,False,False,other
000030116,2,0,W,2.0,172,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030116,2,1,EH,2.0,172,True,3,False,False,False,False,1.9815662335816973,-0.018433766418302744,0.018433766418302744,False,False,False,False,False,other
000030116,2,2,N,2.0,172,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030116,2,3,T,2.0,172,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030116,3,0,IH,2.0,172,False,3,False,False,False,False,1.9987982256707062,-0.0012017743292938032,0.0012017743292938032,False,False,False,False,False,other
000030116,3,1,N,2.0,172,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030116,3,2,T,2.0,172,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030116,3,3,UW,2.0,172,False,3,False,False,False,False,1.87910315378152,-0.12089684621848007,0.12089684621848007,False,False,False,False,False,other
000030116,4,0,DH,2.0,172,True,3,False,False,False,False,1.9706126645946347,-0.02938733540536531,0.02938733540536531,False,False,False,False,False,other
000030116,4,1,AH,2.0,172,False,3,False,False,False,False,1.6014077820297548,-0.39859221797024524,0.39859221797024524,False,False,False,False,False,other
000030116,5,0,P,2.0,172,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
