utt_id,word_id,phone_id,phone,human_score,n_frames_c8,competitor_wins,speaker,any_accent,any_incorrect,any_insertion,extreme_speaker,pred,residual,abs_err,T1_alignment,T2_confusion,T3_accent,T4_context,T5_speaker,primary_type
000030024,1,2,V,2.0,146,False,3,False,False,False,False,1.94882607460022,-0.05117392539978005,0.05117392539978005,False,False,False,False,False,other
000030024,1,3,Z,1.4,146,True,3,True,False,False,False,1.8756427764892576,0.4756427764892577,0.4756427764892577,False,False,True,False,False,T3_accent
000030024,2,0,CH,2.0,146,False,3,False,False,False,False,1.9667659997940063,-0.03323400020599365,0.03323400020599365,False,False,False,False,False,other
000030024,2,1,AY,2.0,146,False,3,False,False,False,False,1.9723169803619385,-0.027683019638061523,0.027683019638061523,False,False,False,False,False,other
000030024,2,2,N,2.0,146,False,3,False,False,False,False,1.9887182712554927,-0.01128172874450728,0.01128172874450728,False,False,False,False,False,other
000030024,2,3,AH,2.0,146,False,3,False,False,False,False,1.9646430015563965,-0.035356998443603516,0.035356998443603516,False,False,False,False,False,other
000030040,0,0,T,2.0,141,False,3,False,False,True,False,2.0,0.0,0.0,False,False,False,False,False,other
000030040,0,1,UW,2.0,141,True,3,False,False,False,False,1.9760220050811768,-0.023977994918823242,0.023977994918823242,False,False,False,False,False,other
000030040,1,0,S,2.0,141,False,3,False,False,False,False,1.997556209564209,-0.0024437904357910156,0.0024437904357910156,False,False,False,False,False,other
000030040,1,1,IH,2.0,141,False,3,False,False,False,False,1.9863359928131104,-0.013664007186889648,0.013664007186889648,False,False,False,False,False,other
000030040,1,2,K,2.0,141,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030040,1,3,S,2.0,141,False,3,False,False,False,False,1.9843595027923584,-0.0156404972076416,0.0156404972076416,False,False,False,False,False,other
000030040,2,0,F,2.0,141,False,3,False,False,False,False,1.9877427816390991,-0.012257218360900879,0.012257218360900879,False,False,False,False,False,other
000030040,2,1,AO,2.0,141,False,3,False,False,False,False,1.912384033203125,-0.087615966796875,0.087615966796875,False,False,False,False,False,other
000030040,2,2,R,1.8,141,False,3,True,False,False,False,1.9440823793411253,0.14408237934112522,0.14408237934112522,False,False,True,False,False,T3_accent
000030040,3,0,EY,2.0,141,False,3,False,False,False,False,1.9364100694656368,-0.06358993053436324,0.06358993053436324,False,False,False,False,False,other
000030040,3,1,T,2.0,141,False,3,False,False,False,False,1.9869476556777956,-0.013052344322204368,0.013052344322204368,False,False,False,False,False,other
000030047,0,0,S,2.0,147,False,3,False,False,False,False,1.994655966758728,-0.005344033241271973,0.005344033241271973,False,False,False,False,False,other
000030047,0,1,EH,2.0,147,True,3,False,False,False,False,1.9853708744049072,-0.014629125595092773,0.014629125595092773,False,False,False,False,False,other
000030047,0,2,V,2.0,147,False,3,False,False,False,False,1.968656539916992,-0.031343460083008035,0.031343460083008035,False,False,False,False,False,other
000030047,0,3,N,2.0,147,False,3,False,False,False,False,1.9945976734161377,-0.005402326583862305,0.005402326583862305,False,False,False,False,False,other
000030047,1,0,TH,1.2000000000000002,147,True,3,True,True,False,False,1.9185978174209597,0.7185978174209595,0.7185978174209595,False,False,True,True,False,T3_accent
000030047,1,1,R,2.0,147,True,3,False,False,False,False,1.931905746459961,-0.06809425354003906,0.06809425354003906,False,False,False,False,False,other
000030047,1,2,IY,1.8,147,True,3,True,False,False,False,1.9334008693695068,0.1334008693695068,0.1334008693695068,False,False,True,False,False,T3_accent
000030047,2,0,F,2.0,147,False,3,False,False,False,False,1.9963921308517456,-0.0036078691482543945,0.0036078691482543945,False,False,False,False,False,other
000030047,2,1,AO,2.0,147,False,3,False,False,False,False,1.893853783607483,-0.10614621639251709,0.10614621639251709,False,False,False,False,False,other
000030047,2,2,R,2.0,147,True,3,False,False,False,False,1.9379997253417969,-0.062000274658203125,0.062000274658203125,False,False,False,False,False,other
000030047,3,0,T,2.0,147,False,3,False,False,True,False,1.977505564689636,-0.02249443531036399,0.02249443531036399,False,False,False,False,False,other
000030047,3,1,UW,2.0,147,False,3,False,False,False,False,1.962492108345032,-0.03750789165496804,0.03750789165496804,False,False,False,False,False,other
000030049,0,0,T,2.0,137,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030049,0,1,UW,2.0,137,False,3,False,False,False,False,1.9757466316223145,-0.024253368377685547,0.024253368377685547,False,False,False,False,False,other
000030049,1,0,EY,2.0,137,False,3,False,False,False,False,1.9313397407531736,-0.0686602592468264,0.0686602592468264,False,False,False,False,False,other
000030049,1,1,T,2.0,137,True,3,False,False,False,False,1.9822816848754885,-0.017718315124511497,0.017718315124511497,False,False,False,False,False,other
000030049,2,0,N,2.0,137,False,3,False,False,False,False,1.9964152574539185,-0.003584742546081543,0.003584742546081543,False,False,False,False,False,other
000030049,2,1,AY,2.0,137,False,3,False,False,False,False,1.9733200073242188,-0.02667999267578125,0.02667999267578125,False,False,False,False,False,other
000030049,2,2,N,2.0,137,False,3,False,False,False,False,1.9596776962280276,-0.040322303771972434,0.040322303771972434,False,False,False,False,False,other
000030049,3,0,W,2.0,137,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030049,3,1,AH,2.0,137,False,3,False,False,False,False,1.9553048610687256,-0.044695138931274414,0.044695138931274414,False,False,False,False,False,other
000030049,3,2,N,2.0,137,False,3,False,False,False,False,1.9643826484680176,-0.03561735153198242,0.03561735153198242,False,False,False,False,False,other
000030051,0,0,W,2.0,160,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030051,0,1,AH,2.0,160,False,3,False,False,False,False,1.964749336242676,-0.035250663757324,0.035250663757324,False,False,False,False,False,other
000030051,0,2,N,2.0,160,True,3,False,False,False,False,1.914553165435791,-0.08544683456420898,0.08544683456420898,False,False,False,False,False,other
000030051,1,0,Z,2.0,160,True,3,False,False,False,False,1.9132225513458248,-0.08677744865417525,0.08677744865417525,False,False,False,False,False,other
000030051,1,1,IH,0.6000000000000001,160,True,3,True,True,False,False,1.0390207767486572,0.43902077674865714,0.43902077674865714,False,True,True,False,False,T2_confusion
000030051,1,2,AH,0.6000000000000001,160,True,3,True,True,False,False,1.0357285737991333,0.4357285737991332,0.4357285737991332,False,True,True,False,False,T2_confusion
000030051,1,3,OW,2.0,160,True,3,False,False,False,False,1.8575818538665767,-0.1424181461334233,0.1424181461334233,False,False,False,False,False,other
000030051,2,0,W,2.0,160,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030051,2,1,AH,2.0,160,False,3,False,False,False,False,1.9039242267608645,-0.09607577323913552,0.09607577323913552,False,False,False,False,False,other
000030051,2,2,N,2.0,160,False,3,False,False,False,False,1.896041750907898,-0.10395824909210205,0.10395824909210205,False,False,False,False,False,other
000030051,3,0,Z,2.0,160,False,3,False,False,False,False,1.893162965774536,-0.10683703422546409,0.10683703422546409,False,False,False,False,False,other
000030051,3,1,IH,0.6000000000000001,160,True,3,True,True,False,False,1.8069117069244385,1.2069117069244384,1.2069117069244384,True,True,True,False,False,T2_confusion
000030051,3,2,AH,0.6000000000000001,160,False,3,True,True,False,False,1.233920931816101,0.633920931816101,0.633920931816101,False,True,True,False,False,T2_confusion
000030051,3,3,OW,2.0,160,True,3,False,False,False,False,1.81306791305542,-0.18693208694458008,0.18693208694458008,False,False,False,False,False,other
000030054,0,0,T,2.0,141,False,3,False,False,False,False,1.9940887689590452,-0.005911231040954812,0.005911231040954812,False,False,False,False,False,other
000030054,0,1,UW,2.0,141,True,3,False,False,False,False,1.979703545570373,-0.02029645442962691,0.02029645442962691,False,False,False,False,False,other
000030054,1,0,F,2.0,141,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030054,1,1,AY,2.0,141,True,3,False,False,False,False,1.935348391532898,-0.06465160846710205,0.06465160846710205,False,False,False,False,False,other
000030054,1,2,V,1.4,141,True,3,True,False,False,False,1.869633913040161,0.469633913040161,0.469633913040161,False,False,True,False,False,T3_accent
000030054,2,0,N,2.0,141,False,3,False,False,False,False,1.9832649230957031,-0.016735076904296875,0.016735076904296875,False,False,False,False,False,other
000030054,2,1,AY,2.0,141,False,3,False,False,False,False,1.9562060832977293,-0.04379391670227073,0.04379391670227073,False,False,False,False,False,other
000030054,2,2,N,2.0,141,False,3,False,False,False,False,1.9605400562286377,-0.039459943771362305,0.039459943771362305,False,False,False,False,False,other
000030054,3,0,N,2.0,141,False,3,False,False,False,False,1.969268560409546,-0.0307314395904541,0.0307314395904541,False,False,False,False,False,other
000030054,3,1,AY,2.0,141,False,3,False,False,False,False,1.9516369104385376,-0.0483630895614624,0.0483630895614624,False,False,False,False,False,other
000030054,3,2,N,2.0,141,True,3,False,False,False,False,1.9718716144561768,-0.028128385543823242,0.028128385543823242,False,False,False,False,False,other
000030059,0,0,T,1.8,179,False,3,True,False,False,False,1.9974007606506348,0.19740076065063472,0.19740076065063472,False,False,True,False,False,T3_accent
000030059,0,1,AH,2.0,179,False,3,False,False,False,False,1.9211320877075195,-0.07886791229248047,0.07886791229248047,False,False,False,False,False,other
000030059,0,2,M,2.0,179,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030059,0,3,EY,1.0,179,True,3,True,False,False,False,1.4300693273544312,0.43006932735443115,0.43006932735443115,False,True,True,False,False,T2_confusion
000030059,0,4,T,2.0,179,True,3,False,False,False,False,1.9162206649780276,-0.08377933502197243,0.08377933502197243,False,False,False,False,False,other
000030059,0,5,OW,2.0,179,False,3,False,False,False,False,1.9320378303527832,-0.0679621696472168,0.0679621696472168,False,False,False,False,False,other
000030059,1,0,S,2.0,179,False,3,False,False,False,False,1.984494924545288,-0.015505075454711914,0.015505075454711914,False,False,False,False,False,other
000030059,1,1,P,2.0,179,True,3,False,False,False,False,1.960640549659729,-0.039359450340270996,0.039359450340270996,False,False,False,False,False,other
000030059,1,2,R,2.0,179,False,3,False,False,False,False,1.9793295860290527,-0.020670413970947266,0.020670413970947266,False,False,False,False,False,other
000030059,1,3,IH,2.0,179,True,3,False,False,False,False,1.959129214286804,-0.04087078571319602,0.04087078571319602,False,False,False,False,False,other
000030059,1,4,NG,2.0,179,True,3,False,False,False,False,1.9589132070541384,-0.041086792945861594,0.041086792945861594,False,False,False,False,False,other
000030059,2,0,F,2.0,179,False,3,False,False,False,False,1.9824843406677248,-0.01751565933227517,0.01751565933227517,False,False,False,False,False,other
000030059,2,1,OW,2.0,179,False,3,False,False,False,False,1.923840045928955,-0.07615995407104492,0.07615995407104492,False,False,False,False,False,other
000030059,2,2,T,1.8,179,False,3,True,False,False,False,1.9841628074646,0.1841628074646,0.1841628074646,False,False,True,False,False,T3_accent
000030059,2,3,OW,2.0,179,False,3,False,False,False,False,1.930242657661438,-0.06975734233856201,0.06975734233856201,False,False,False,False,False,other
000030067,0,0,L,2.0,181,False,3,False,False,False,False,1.996960520744324,-0.0030394792556760475,0.0030394792556760475,False,False,False,False,False,other
000030067,0,1,EY,1.2000000000000002,181,True,3,False,True,False,False,1.8533681631088257,0.6533681631088255,0.6533681631088255,False,False,True,False,False,T3_accent
000030067,0,2,L,2.0,181,True,3,False,False,False,False,1.8513479232788088,-0.14865207672119118,0.14865207672119118,False,False,False,False,False,other
000030067,0,3,AA,2.0,181,True,3,False,False,False,False,1.8383885622024536,-0.1616114377975464,0.1616114377975464,False,False,False,False,False,other
000030067,1,0,IH,2.0,181,False,3,False,False,False,False,1.949231505393982,-0.050768494606018066,0.050768494606018066,False,False,False,False,False,other
000030067,1,1,Z,2.0,181,True,3,False,False,False,False,1.847854852676392,-0.15214514732360795,0.15214514732360795,False,False,False,False,False,other
000030067,2,0,G,2.0,181,False,3,False,False,False,False,1.9641104936599727,-0.0358895063400273,0.0358895063400273,False,False,False,False,False,other
000030067,2,1,UH,2.0,181,True,3,False,False,False,False,1.8959174156188965,-0.10408258438110352,0.10408258438110352,False,False,False,False,False,other
000030067,2,2,D,2.0,181,False,3,False,False,False,False,1.9041842222213743,-0.09581577777862571,0.09581577777862571,False,False,False,False,False,other
000030067,3,0,AE,2.0,181,True,3,False,False,False,False,1.9253705739974976,-0.07462942600250244,0.07462942600250244,False,False,False,False,False,other
000030067,3,1,T,1.8,181,True,3,True,False,False,False,1.9330016374588013,0.13300163745880123,0.13300163745880123,False,False,True,False,False,T3_accent
000030067,4,0,S,2.0,181,False,3,False,False,False,False,1.7110363245010376,-0.2889636754989624,0.2889636754989624,False,False,False,False,False,other
000030067,4,1,W,2.0,181,True,3,False,False,False,False,1.8830738067626955,-0.11692619323730447,0.11692619323730447,False,False,False,False,False,other
000030067,4,2,IH,2.0,181,True,3,False,False,False,False,1.899404764175415,-0.10059523582458496,0.10059523582458496,False,False,False,False,False,other
000030067,4,3,M,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030067,4,4,IH,2.0,181,False,3,False,False,False,False,1.932833671569824,-0.067166328430176,0.067166328430176,False,False,False,False,False,other
000030067,4,5,NG,2.0,181,True,3,False,False,False,False,1.945761442184448,-0.05423855781555198,0.05423855781555198,False,False,False,False,False,other
000030069,0,0,AE,2.0,147,True,3,False,False,False,False,1.9814238548278809,-0.01857614517211914,0.01857614517211914,False,False,False,False,False,other
000030069,0,1,L,2.0,147,True,3,False,False,False,False,1.9294135570526123,-0.0705864429473877,0.0705864429473877,False,False,False,False,False,other
000030069,0,2,IH,2.0,147,True,3,False,False,False,False,1.9342262744903564,-0.06577372550964355,0.06577372550964355,False,False,False,False,False,other
000030069,0,3,S,2.0,147,False,3,False,False,False,False,1.981539607048035,-0.01846039295196511,0.01846039295196511,False,False,False,False,False,other
000030069,1,0,G,2.0,147,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030069,1,1,IH,1.6,147,False,3,False,True,False,False,1.9667599201202397,0.3667599201202396,0.3667599201202396,False,False,False,False,False,other
000030069,1,2,V,2.0,147,False,3,False,False,True,False,1.9321346282958984,-0.06786537170410156,0.06786537170410156,False,False,False,False,False,other
000030069,2,0,AH,2.0,147,False,3,False,False,False,False,1.917208433151245,-0.0827915668487551,0.0827915668487551,False,False,False,False,False,other
000030069,2,1,P,2.0,147,True,3,False,False,False,False,1.9468746185302732,-0.053125381469726785,0.053125381469726785,False,False,False,False,False,other
000030069,3,0,B,2.0,147,False,3,False,False,False,False,1.9694815874099727,-0.0305184125900273,0.0305184125900273,False,False,False,False,False,other
000030069,3,1,AA,2.0,147,True,3,False,False,False,False,1.988085389137268,-0.011914610862731934,0.011914610862731934,False,False,False,False,False,other
000030069,3,2,K,2.0,147,True,3,False,False,False,False,1.9942162036895752,-0.005783796310424805,0.005783796310424805,False,False,False,False,False,other
000030069,3,3,S,2.0,147,False,3,False,False,False,False,1.9737142324447632,-0.026285767555236816,0.026285767555236816,False,False,False,False,False,other
000030069,3,4,IH,2.0,147,True,3,False,False,False,False,1.9624764919281008,-0.03752350807189919,0.03752350807189919,False,False,False,False,False,other
000030069,3,5,NG,2.0,147,True,3,False,False,False,False,1.9680463075637815,-0.031953692436218484,0.031953692436218484,False,False,False,False,False,other
000030079,0,0,L,2.0,181,False,3,False,False,False,False,1.9935002326965328,-0.006499767303467241,0.006499767303467241,False,False,False,False,False,other
000030079,0,1,EY,1.8,181,True,3,True,False,False,False,1.8250772953033447,0.025077295303344682,0.025077295303344682,False,False,True,False,False,T3_accent
000030079,0,2,L,2.0,181,False,3,False,False,False,False,1.994606733322144,-0.005393266677856001,0.005393266677856001,False,False,False,False,False,other
000030079,0,3,AA,2.0,181,True,3,False,False,False,False,1.9862298965454104,-0.013770103454589622,0.013770103454589622,False,False,False,False,False,other
000030079,1,0,W,2.0,181,False,3,False,False,False,False,1.9993236064910889,-0.0006763935089111328,0.0006763935089111328,False,False,False,False,False,other
000030079,1,1,AH,2.0,181,False,3,False,False,False,False,1.9329047203063965,-0.06709527969360352,0.06709527969360352,False,False,False,False,False,other
000030079,1,2,N,2.0,181,False,3,False,False,False,False,1.9824739694595337,-0.01752603054046631,0.01752603054046631,False,False,False,False,False,other
000030079,1,3,T,2.0,181,True,3,False,False,False,False,1.926447033882141,-0.07355296611785911,0.07355296611785911,False,False,False,False,False,other
000030079,1,4,S,2.0,181,False,3,False,False,False,False,1.9484508037567136,-0.051549196243286355,0.051549196243286355,False,False,False,False,False,other
000030079,2,0,HH,2.0,181,False,3,False,False,False,False,1.978395104408264,-0.021604895591736062,0.021604895591736062,False,False,False,False,False,other
000030079,2,1,AE,2.0,181,True,3,False,False,False,False,1.9635106325149536,-0.03648936748504639,0.03648936748504639,False,False,False,False,False,other
000030079,2,2,V,2.0,181,True,3,False,False,False,False,1.9231996536254885,-0.0768003463745115,0.0768003463745115,False,False,False,False,False,other
000030079,3,0,S,2.0,181,False,3,False,False,False,False,1.9751359224319456,-0.02486407756805442,0.02486407756805442,False,False,False,False,False,other
000030079,3,1,AH,2.0,181,False,3,False,False,False,False,1.9634695053100584,-0.03653049468994163,0.03653049468994163,False,False,False,False,False,other
000030079,3,2,M,2.0,181,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030079,4,0,S,2.0,181,False,3,False,False,False,False,1.9765965938568115,-0.023403406143188477,0.023403406143188477,False,False,False,False,False,other
000030079,4,1,AE,2.0,181,True,3,False,False,False,False,1.9725204706192017,-0.02747952938079834,0.02747952938079834,False,False,False,False,False,other
000030079,4,2,L,2.0,181,True,3,False,False,False,False,1.9441306591033936,-0.055869340896606445,0.055869340896606445,False,False,False,False,False,other
000030079,4,3,AH,2.0,181,False,3,False,False,False,False,1.908398389816284,-0.09160161018371604,0.09160161018371604,False,False,False,False,False,other
000030079,4,4,D,2.0,181,False,3,False,False,False,False,1.9668976068496704,-0.03310239315032959,0.03310239315032959,False,False,False,False,False,other
000030080,0,0,D,2.0,154,False,3,False,False,False,False,1.997557640075684,-0.002442359924315962,0.002442359924315962,False,False,False,False,False,other
000030080,0,1,AH,2.0,154,False,3,False,False,False,False,1.9872838258743288,-0.012716174125671165,0.012716174125671165,False,False,False,False,False,other
000030080,0,2,Z,2.0,154,True,3,False,False,False,False,1.9061596393585205,-0.09384036064147949,0.09384036064147949,False,False,False,False,False,other
000030080,1,0,HH,2.0,154,False,3,False,False,False,False,1.9966486692428589,-0.0033513307571411133,0.0033513307571411133,False,False,False,False,False,other
000030080,1,1,IY,2.0,154,True,3,False,False,False,False,1.9870238304138184,-0.01297616958618164,0.01297616958618164,False,False,False,False,False,other
000030080,2,0,N,2.0,154,False,3,False,False,False,False,1.9870076179504397,-0.012992382049560325,0.012992382049560325,False,False,False,False,False,other
000030080,2,1,OW,2.0,154,False,3,False,False,False,False,1.9297280311584477,-0.07027196884155229,0.07027196884155229,False,False,False,False,False,other
000030080,3,0,DH,2.0,154,True,3,False,False,False,False,1.9459820985794067,-0.05401790142059326,0.05401790142059326,False,False,False,False,False,other
000030080,3,1,AH,2.0,154,False,3,False,False,False,False,1.95330023765564,-0.04669976234435991,0.04669976234435991,False,False,False,False,False,other
000030080,4,0,B,2.0,154,False,3,False,False,False,False,1.973275184631348,-0.0267248153686519,0.0267248153686519,False,False,False,False,False,other
000030080,4,1,IH,2.0,154,False,3,False,False,False,False,1.9692661762237549,-0.030733823776245117,0.030733823776245117,False,False,False,False,False,other
000030080,4,2,S,2.0,154,False,3,False,False,False,False,1.973066091537476,-0.02693390846252397,0.02693390846252397,False,False,False,False,False,other
000030080,4,3,K,1.8,154,False,3,True,False,False,False,2.0,0.19999999999999996,0.19999999999999996,False,False,True,False,False,T3_accent
000030080,4,4,IH,2.0,154,False,3,False,False,False,False,1.970285415649414,-0.029714584350585938,0.029714584350585938,False,False,False,False,False,other
000030080,4,5,T,2.0,154,True,3,False,False,False,False,1.9800083637237549,-0.019991636276245117,0.019991636276245117,False,False,False,False,False,other
000030097,0,0,HH,2.0,119,True,3,False,False,False,False,1.992705583572388,-0.007294416427612083,0.007294416427612083,False,False,False,False,False,other
000030097,0,1,IH,1.6,119,False,3,True,False,False,False,1.96050238609314,0.36050238609314,0.36050238609314,False,False,True,False,False,T3_accent
000030097,0,2,AH,1.6,119,True,3,True,False,False,False,0.7335807681083679,-0.8664192318916322,0.8664192318916322,True,False,True,True,False,T3_accent
000030097,1,0,IH,2.0,119,False,3,False,False,False,False,1.9629137516021729,-0.03708624839782715,0.03708624839782715,False,False,False,False,False,other
000030097,1,1,Z,1.8,119,True,3,True,False,False,False,1.878302812576294,0.0783028125762939,0.0783028125762939,False,False,True,False,False,T3_accent
000030097,2,0,T,2.0,119,False,3,False,False,False,False,1.9785406589508057,-0.021459341049194336,0.021459341049194336,False,False,False,False,False,other
000030097,2,1,AY,1.8,119,True,3,True,False,False,False,1.3455005884170532,-0.4544994115829468,0.4544994115829468,False,False,True,False,False,T3_accent
000030097,2,2,M,2.0,119,False,3,False,False,False,False,1.9533206224441528,-0.04667937755584717,0.04667937755584717,False,False,False,False,False,other
000030097,2,3,Z,1.6,119,True,3,True,False,False,False,1.8396639823913572,0.2396639823913571,0.2396639823913571,False,False,True,False,False,T3_accent
000030097,3,0,K,2.0,119,False,3,False,False,False,False,1.988797664642334,-0.011202335357666016,0.011202335357666016,False,False,False,False,False,other
000030097,3,1,L,2.0,119,False,3,False,False,False,False,1.9414254426956177,-0.058574557304382324,0.058574557304382324,False,False,False,False,False,other
000030097,3,2,AO,0.6000000000000001,119,True,3,True,True,False,False,1.873805284500122,1.273805284500122,1.273805284500122,True,True,True,False,False,T2_confusion
000030097,3,3,TH,2.0,119,True,3,False,False,False,False,1.6192641258239746,-0.3807358741760254,0.3807358741760254,False,False,False,False,False,other
000030101,0,0,L,2.0,150,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030101,0,1,UH,2.0,150,True,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030101,0,2,K,2.0,150,False,3,False,False,False,False,2.0,0.0,0.0,False,False,False,False,False,other
000030101,1,0,AE,2.0,150,True,3,False,False,False,False,1.9879196882247925,-0.01208031177520752,0.01208031177520752,False,False,False,False,False,other
000030101,1,1,T,2.0,150,True,3,False,False,False,False,1.9946222305297847,-0.005377769470215288,0.005377769470215288,False,False,False,False,False,other
000030101,2,0,B,2.0,150,False,3,False,False,False,False,1.979796886444092,-0.02020311355590798,0.02020311355590798,False,False,False,False,False,other
000030101,2,1,AA,2.0,150,True,3,False,False,False,False,1.9312567710876465,-0.06874322891235352,0.06874322891235352,False,False,False,False,False,other
000030101,2,2,B,2.0,150,True,3,False,False,False,False,1.9621578454971316,-0.03784215450286843,0.03784215450286843,False,False,False,False,False,other
000030101,2,3,Z,1.6,150,True,3,True,False,False,False,1.8506813049316408,0.25068130493164076,0.25068130493164076,False,False,True,False,False,T3_accent
000030101,3,0,T,2.0,150,False,3,False,False,False,False,1.9877883195877075,-0.01221168041229248,0.01221168041229248,False,False,False,False,False,other
000030101,3,1,IY,2.0,150,False,3,False,False,False,False,1.95628559589386,-0.043714404106139915,0.043714404106139915,False,False,False,False,False,other
000030101,4,0,SH,2.0,150,False,3,False,False,False,False,1.9675276279449463,-0.03247237205505371,0.03247237205505371,False,False,False,False,False,other
000030101,4,1,ER,2.0,150,False,3,False,False,False,False,1.9764323234558103,-0.023567676544189675,0.023567676544189675,False,False,False,False,False,other
000030101,4,2,T,2.0,150,False,3,False,False,False,False,1.9819871187210083,-0.0180128812789917,0.0180128812789917,False,False,False,False,False,other
000030116,0,0,S,2.0,172,False,3,False,False,False,False,1.988789796829224,-0.011210203170775923,0.011210203170775923,False,False,False,False,False,other
000030116,0,1,OW,1.8,172,True,3,True,False,False,False,1.9491711854934688,0.14917118549346875,0.14917118549346875,False,False,True,False,False,T3_accent
000030116,1,0,B,2.0,172,False,3,False,False,False,False,1.9829851388931277,-0.017014861106872337,0.017014861106872337,False,False,False,False,False,other
000030116,1,1,IH,2.0,172,False,3,False,False,False,False,1.98038113117218,-0.019618868827820046,0.019618868827820046,False,False,False,False,False,other
000030116,1,2,L,2.0,172,True,3,False,False,False,False,1.9682379961013796,-0.03176200389862038,0.03176200389862038,False,False,False,False,False,other
